iter	RMSE
373	0.05608844177
374	0.05608798708
375	0.05608722018
376	0.05608633975
377	0.05608555052
378	0.05608437187
379	0.05608402607
380	0.0560824355
381	0.05608124012
382	0.05608105584
383	0.05607981923
384	0.05607846775
385	0.0560776897
386	0.05607537866
387	0.05607433488
388	0.05607378521
389	0.05607352141
390	0.05607054993
391	0.05607006205
392	0.05606928128
393	0.05606830669
394	0.05606729777
395	0.05606722257
396	0.05606518625
397	0.05606389966
398	0.05606363362
399	0.05606340144
400	0.05606187486
401	0.05606145776
402	0.05606034594
403	0.05605893137
404	0.05605802311
405	0.05605730817
406	0.05605676565
407	0.0560554958
408	0.05605525015
409	0.05605484601
410	0.05605369845
411	0.05605307194
412	0.05605167922
413	0.05605075959
414	0.05605042244
415	0.05604985145
416	0.05604903625
417	0.05604782009
418	0.0560474561
419	0.05604671394
420	0.05604530157
421	0.05604409251
422	0.05604321069
423	0.05604231503
424	0.05604157564
425	0.05604111142
426	0.05604034224
427	0.05604019155
428	0.05603893866
429	0.05603787837
430	0.05603672728
431	0.05603508882
432	0.05603329918
433	0.05603238121
434	0.056031811
435	0.05603172545
436	0.05603124974
437	0.05603006977
438	0.05602919872
439	0.05602786851
440	0.05602681928
441	0.05602676046
442	0.05602669066
443	0.05602481895
444	0.05602370071
445	0.05602212996
446	0.05602174569
447	0.05602152516
448	0.05602129199
449	0.05601949443
450	0.05601900497
451	0.05601702242
452	0.05601598287
453	0.05601570363
454	0.05601531746
455	0.05601339762
456	0.05601213687
457	0.05601084209
458	0.05600963768
459	0.05600886518
460	0.05600815026
461	0.05600726844
462	0.05600664535
463	0.05600480357
464	0.05600362209
465	0.05600220457
466	0.05600097445
467	0.05600026854
468	0.0559999765
469	0.05599893849
470	0.05599764412
471	0.05599628135
472	0.05599483296
473	0.05599429322
474	0.05599344866
475	0.05599248341
476	0.05599222569
477	0.05599136555
478	0.05599049717
479	0.05598888587
480	0.0559883968
481	0.05598827787
482	0.05598688099
483	0.05598517382
484	0.05598412058
485	0.05598211988
486	0.05598128739
487	0.05598040916
488	0.05597948909
489	0.05597865011
490	0.05597761894
491	0.05597679512
492	0.05597570054
493	0.05597498123
494	0.05597401035
495	0.05597386934
496	0.0559722478
497	0.05597184129
498	0.05597140925
499	0.05597123873
500	0.05597047105
501	0.05596950632
502	0.05596867807
503	0.05596694241
504	0.05596681969
505	0.05596569146
506	0.05596392967
507	0.05596346913
508	0.05596286881
509	0.05596222464
510	0.05596128494
511	0.05596101732
512	0.05596028459
513	0.05596009904
514	0.05595879699
515	0.0559587813
516	0.05595784091
517	0.05595613426
518	0.05595502731
519	0.05595473919
520	0.0559546242
521	0.05595414981
522	0.05595270397
523	0.05595219239
524	0.05595204608
525	0.05595099562
526	0.05595085907
527	0.05595024384
528	0.0559494163
529	0.05594918232
530	0.05594879135
531	0.05594834389
532	0.05594734743
533	0.05594628081
534	0.05594534106
535	0.05594507906
536	0.05594415044
537	0.0559438133
538	0.05594343165
539	0.05594224194
540	0.05594054614
541	0.05594011361
542	0.05593916951
543	0.05593776886
544	0.05593708368
545	0.05593434183
546	0.05593391288
547	0.0559335605
548	0.05593299241
549	0.05593217111
550	0.0559321124
551	0.05593176228
552	0.05593117593
553	0.05592936794
554	0.05592856514
555	0.055927667
556	0.05592716304
557	0.0559257967
558	0.05592505493
559	0.05592412327
560	0.05592343294
561	0.05592276282
562	0.05592264092
563	0.0559219967
564	0.05592111582
565	0.05592024444
566	0.05591784024
567	0.05591762171
568	0.05591658405
569	0.05591593793
570	0.05591505576
571	0.0559137631
572	0.05591329404
573	0.05591161369
574	0.0559103593
575	0.05591029806
576	0.05590944692
577	0.05590872262
578	0.05590772996
579	0.05590679683
580	0.05590667934
581	0.05590653454
582	0.05590639397
583	0.05590585692
584	0.05590573511
585	0.05590504124
586	0.05590384642
587	0.05590288887
588	0.05590245524
589	0.05590209324
590	0.05590155253
591	0.05590101512
592	0.05590097416
593	0.05590025498
594	0.05589932557
595	0.05589925151
596	0.05589888016
597	0.05589785123
598	0.05589751179
599	0.05589669824
600	0.05589562892
601	0.05589455687
602	0.05589335303
603	0.05589284067
604	0.05589260594
605	0.05589223941
606	0.05589156626
607	0.05589097307
608	0.05589028908
609	0.05588953141
610	0.05588872902
611	0.05588834932
612	0.05588753147
613	0.05588662783
614	0.05588584288
615	0.0558846758
616	0.05588403277
617	0.05588393945
618	0.05588317684
619	0.05588160801
620	0.05588152273
621	0.05588083887
622	0.05588058857
623	0.0558804758
624	0.05587953293
625	0.05587876142
626	0.05587845933
627	0.05587745604
628	0.05587656941
629	0.05587593208
630	0.05587523065
631	0.05587479598
632	0.05587470267
633	0.05587394067
634	0.05587382836
635	0.05587316244
636	0.05587261978
637	0.05587125256
638	0.0558708501
639	0.05587030739
640	0.05587020314
641	0.05586960663
642	0.05586898153
643	0.05586808715
644	0.05586763545
645	0.05586709919
646	0.05586691977
647	0.05586647716
648	0.05586585621
649	0.05586527656
650	0.05586410373
651	0.05586333431
652	0.05586262971
653	0.05586246451
654	0.05586165406
655	0.05586119598
656	0.05586072004
657	0.0558599066
658	0.05585945506
659	0.05585940556
660	0.05585829313
661	0.0558577013
662	0.05585695018
663	0.05585619001
664	0.05585611177
665	0.05585603529
666	0.05585577398
667	0.05585420688
668	0.05585331543
669	0.05585255955
670	0.05585237564
671	0.05585188167
672	0.05585095678
673	0.05585081283
674	0.0558502194
675	0.05584895854
676	0.05584833149
677	0.05584794746
678	0.05584753696
679	0.05584699124
680	0.0558464134
681	0.05584543663
682	0.05584507997
683	0.05584443966
684	0.05584418207
685	0.05584393904
686	0.05584338162
687	0.05584323998
688	0.05584227899
689	0.05584166247
690	0.05584154817
691	0.05584136662
692	0.05584132067
693	0.05584107828
694	0.05584068118
695	0.05584057327
696	0.05583973129
697	0.05583954128
698	0.05583879375
699	0.05583834693
700	0.05583759619
701	0.05583639552
702	0.05583619407
703	0.05583591163
704	0.0558355316
705	0.05583548315
706	0.05583512687
707	0.05583501851
708	0.05583489561
709	0.05583468351
710	0.05583424948
711	0.05583351488
712	0.05583282065
713	0.05583191309
714	0.05583144735
715	0.0558310021
716	0.05583055009
717	0.05582985059
718	0.05582946152
719	0.05582939203
720	0.05582936851
721	0.05582891701
722	0.05582837511
723	0.05582835981
724	0.05582834355
725	0.05582773799
726	0.05582750555
727	0.05582733406
728	0.05582712669
729	0.05582607446
730	0.05582546445
731	0.05582525477
732	0.05582439918
733	0.05582409459
734	0.05582370238
735	0.05582364504
736	0.05582298673
737	0.05582286612
738	0.05582254123
739	0.05582217577
740	0.0558218871
741	0.05582137039
742	0.05582072183
743	0.05582041968
744	0.0558199917
745	0.05581930247
746	0.05581861741
747	0.05581803113
748	0.05581755267
749	0.05581751022
750	0.05581733209
751	0.05581652695
752	0.05581448624
753	0.05581381746
754	0.05581324542
755	0.05581224447
756	0.0558117284
757	0.05581082229
758	0.05581030163
759	0.05580859217
760	0.05580764846
761	0.05580748222
762	0.05580709819
763	0.05580667852
764	0.0558066094
765	0.05580589238
766	0.05580585359
767	0.05580509641
768	0.05580493848
769	0.05580471887
770	0.05580436162
771	0.05580371731
772	0.05580193653
773	0.05580121027
774	0.05580044641
775	0.05579969706
776	0.05579899047
777	0.05579890545
778	0.05579872355
779	0.05579852989
780	0.05579834051
781	0.05579776193
782	0.05579759157
783	0.05579687179
784	0.05579684944
785	0.05579616306
786	0.05579527044
787	0.05579515872
788	0.05579423851
789	0.05579360831
790	0.05579303582
791	0.05579212276
792	0.05579181974
793	0.05579112167
794	0.05579045687
795	0.05578982895
796	0.05578943779
797	0.05578874773
798	0.05578846451
799	0.05578809699
800	0.05578747283
801	0.05578692551
802	0.05578552991
803	0.05578525975
804	0.0557846012
805	0.05578446146
806	0.05578377779
807	0.055782177
808	0.05578101229
809	0.05578010514
810	0.0557799112
811	0.05577937564
812	0.05577927577
813	0.05577887744
814	0.0557787382
815	0.05577816909
816	0.05577767041
817	0.05577757122
818	0.05577695544
819	0.05577678885
820	0.05577605276
821	0.05577487637
822	0.05577421041
823	0.05577380835
824	0.05577327458
825	0.05577248366
826	0.05577219219
827	0.05577206024
828	0.05577161566
829	0.05577126623
830	0.05577082714
831	0.05576988408
832	0.05576915764
833	0.05576835289
834	0.0557680652
835	0.05576729649
836	0.05576706065
837	0.05576634677
838	0.05576607529
839	0.05576572327
840	0.0557656084
841	0.05576495732
842	0.05576449131
843	0.05576384328
844	0.05576326773
845	0.05576293025
846	0.05576271283
847	0.05576199601
848	0.05576156079
849	0.0557607338
850	0.05576008988
851	0.05575949028
852	0.05575909284
853	0.05575849817
854	0.05575817846
855	0.05575747878
856	0.05575671664
857	0.05575639564
858	0.05575589531
859	0.05575521397
860	0.05575515836
861	0.05575491919
862	0.05575485483
863	0.05575439059
864	0.05575412998
865	0.05575345645
866	0.05575259377
867	0.05575255851
868	0.05575243492
869	0.0557513932
870	0.05575083268
871	0.05575008397
872	0.05574958822
873	0.05574916623
874	0.05574845122
875	0.05574675756
876	0.05574619607
877	0.05574613897
878	0.05574577934
879	0.05574526929
880	0.05574515462
881	0.05574392168
882	0.05574383442
883	0.05574319037
884	0.0557426316
885	0.05574222806
886	0.0557421241
887	0.05574147658
888	0.05574030639
889	0.05574019879
890	0.05574010161
891	0.05573881505
892	0.05573840894
893	0.05573764005
894	0.05573690402
895	0.05573680818
896	0.05573658155
897	0.05573561903
898	0.05573537944
899	0.05573496347
900	0.05573404027
901	0.05573354674
902	0.05573286608
903	0.0557326781
904	0.05573200103
905	0.05573143675
906	0.05573105153
907	0.05573094958
908	0.05573065392
909	0.05572980322
910	0.0557293694
911	0.05572865067
912	0.05572858629
913	0.05572856155
914	0.05572847554
915	0.05572832104
916	0.05572761772
917	0.05572715731
918	0.05572663549
919	0.05572556621
920	0.05572545943
921	0.05572527901
922	0.05572479413
923	0.05572426716
924	0.05572405327
925	0.05572320582
926	0.05572267922
927	0.05572221319
928	0.05572145971
929	0.05572095745
930	0.0557205466
931	0.05572018227
932	0.05572011879
933	0.05571993383
934	0.05571950173
935	0.05571936531
936	0.05571880996
937	0.05571840464
938	0.05571818378
939	0.05571759046
940	0.05571748983
941	0.05571695446
942	0.05571644935
943	0.05571624511
944	0.05571582779
945	0.05571497042
946	0.05571487455
947	0.05571480665
948	0.05571449917
949	0.05571438071
950	0.05571361426
951	0.05571274515
952	0.05571260268
953	0.05571245633
954	0.05571184232
955	0.05571122494
956	0.05571093204
957	0.05571038771
958	0.05571028937
959	0.05570936198
960	0.05570929301
961	0.05570866332
962	0.05570810307
963	0.05570764061
964	0.0557071954
965	0.05570657333
966	0.05570593185
967	0.0557057051
968	0.05570508063
969	0.05570495057
970	0.05570436786
971	0.05570396743
972	0.05570395533
973	0.05570323717
974	0.05570250565
975	0.05570239634
976	0.05570189106
977	0.05570153664
978	0.05570141545
979	0.05570070741
980	0.05569997491
981	0.05569944303
982	0.0556991284
983	0.0556990366
984	0.05569815839
985	0.05569729127
986	0.05569727461
987	0.05569697941
988	0.05569658029
989	0.05569571907
990	0.05569531071
991	0.05569505346
992	0.05569450293
993	0.05569336684
994	0.05569333409
995	0.05569299942
996	0.05569281972
997	0.05569226494
998	0.05569157724
999	0.05569061918
1000	0.05569053216
1001	0.05569002234
1002	0.05568971765
1003	0.05568966235
1004	0.05568918348
1005	0.0556884528
1006	0.05568796757
1007	0.05568737081
1008	0.05568712505
1009	0.05568712121
1010	0.0556870969
1011	0.05568685847
1012	0.05568678798
1013	0.05568667111
1014	0.05568635373
1015	0.05568627503
1016	0.05568586112
1017	0.05568505878
1018	0.0556845244
1019	0.05568386194
1020	0.05568344888
1021	0.05568319835
1022	0.05568249312
1023	0.05568188121
1024	0.0556813708
1025	0.05568058479
1026	0.05567996144
1027	0.05567965726
1028	0.05567900557
1029	0.05567807902
1030	0.05567738532
1031	0.05567665435
1032	0.05567601283
1033	0.05567535685
1034	0.0556747793
1035	0.05567474331
1036	0.05567425631
1037	0.05567407782
1038	0.05567309881
1039	0.05567246368
1040	0.05567231548
1041	0.05567194543
1042	0.05567190622
1043	0.05567140556
1044	0.05567122884
1045	0.05567079609
1046	0.05567026665
1047	0.05566941831
1048	0.05566898049
1049	0.0556684363
1050	0.05566773221
1051	0.05566767352
1052	0.05566715394
1053	0.05566702413
1054	0.05566643719
1055	0.05566569144
1056	0.05566559582
1057	0.05566537559
1058	0.05566500179
1059	0.05566442061
1060	0.05566415486
1061	0.05566359987
1062	0.05566330219
1063	0.05566262405
1064	0.05566210446
1065	0.05566184473
1066	0.05566156269
1067	0.05566080467
1068	0.05565992303
1069	0.05565964427
1070	0.05565882946
1071	0.05565805915
1072	0.05565772315
1073	0.05565731695
1074	0.05565711116
1075	0.05565656999
1076	0.0556548335
1077	0.05565398396
1078	0.05565281965
1079	0.05565215755
1080	0.05565139411
1081	0.05565120125
1082	0.0556509053
1083	0.05565082127
1084	0.05565053567
1085	0.05565029448
1086	0.05565015424
1087	0.05564998501
1088	0.05564894506
1089	0.05564849368
1090	0.05564823374
1091	0.05564746791
1092	0.05564728915
1093	0.05564698877
1094	0.05564641865
1095	0.05564595377
1096	0.05564567401
1097	0.05564554259
1098	0.0556451101
1099	0.05564504203
1100	0.05564488898
1101	0.05564470208
1102	0.05564397756
1103	0.05564383072
1104	0.05564368236
1105	0.05564323764
1106	0.05564251489
1107	0.05564190066
1108	0.05564138289
1109	0.05564104488
1110	0.05564094049
1111	0.0556407434
1112	0.05564023856
1113	0.05563999781
1114	0.05563871448
1115	0.05563752615
1116	0.05563731424
1117	0.05563633671
1118	0.05563626544
1119	0.05563618282
1120	0.05563551501
1121	0.05563515743
1122	0.05563496608
1123	0.05563463499
1124	0.05563406372
1125	0.05563369794
1126	0.05563319612
1127	0.05563240074
1128	0.05563208094
1129	0.05563199482
1130	0.05563164352
1131	0.05563106103
1132	0.05563069726
1133	0.05563030814
1134	0.05562981129
1135	0.05562930053
1136	0.05562866505
1137	0.05562797095
1138	0.05562777084
1139	0.05562767227
1140	0.05562700402
1141	0.05562639493
1142	0.05562568095
1143	0.05562539775
1144	0.05562466321
1145	0.05562402653
1146	0.05562380371
1147	0.05562308639
1148	0.05562303239
1149	0.05562264575
1150	0.05562209748
1151	0.05562179983
1152	0.0556210566
1153	0.05562099337
1154	0.05562079032
1155	0.05562025789
1156	0.0556196029
1157	0.05561904124
1158	0.05561865109
1159	0.05561834049
1160	0.05561792571
1161	0.05561716482
1162	0.0556168215
1163	0.05561677623
1164	0.05561612405
1165	0.05561595459
1166	0.05561584657
1167	0.05561565615
1168	0.05561476817
1169	0.05561402872
1170	0.05561365206
1171	0.05561349083
1172	0.05561323906
1173	0.0556125499
1174	0.05561242566
1175	0.05561236896
1176	0.05561230565
1177	0.05561167361
1178	0.05561146848
1179	0.05561092114
1180	0.05561072927
1181	0.05561044894
1182	0.05561005334
1183	0.05560922665
1184	0.05560885328
1185	0.05560830327
1186	0.05560767016
1187	0.05560715549
1188	0.0556065639
1189	0.05560631347
1190	0.05560577485
1191	0.05560495354
1192	0.05560490461
1193	0.05560452346
1194	0.05560378525
1195	0.05560377379
1196	0.05560372413
1197	0.05560364421
1198	0.05560303832
1199	0.05560250586
1200	0.05560174975
1201	0.05560099318
1202	0.05560022554
1203	0.05560009408
1204	0.05559953056
1205	0.05559908443
1206	0.05559899024
1207	0.05559872942
1208	0.05559836465
1209	0.05559809671
1210	0.05559784266
1211	0.05559775903
1212	0.05559708737
1213	0.0555966728
1214	0.05559632197
1215	0.05559625884
1216	0.05559564298
1217	0.05559523423
1218	0.05559456052
1219	0.05559406568
1220	0.05559406293
1221	0.05559347702
1222	0.05559314125
1223	0.05559239082
1224	0.05559231509
1225	0.055592301
1226	0.05559168494
1227	0.05559132311
1228	0.05559042696
1229	0.05558966474
1230	0.05558898654
1231	0.05558878245
1232	0.05558835068
1233	0.05558769212
1234	0.05558718557
1235	0.05558673127
1236	0.05558648869
1237	0.0555862924
1238	0.05558600218
1239	0.05558548025
1240	0.05558499149
1241	0.05558488448
1242	0.05558429667
1243	0.05558385543
1244	0.05558382079
1245	0.05558253226
1246	0.05558211303
1247	0.05558196217
1248	0.05558137036
1249	0.05558102734
1250	0.05558096419
1251	0.0555804832
1252	0.05558019559
1253	0.05557967868
1254	0.05557920342
1255	0.05557851551
1256	0.05557814053
1257	0.05557790849
1258	0.05557739554
1259	0.05557723521
1260	0.05557627023
1261	0.05557604415
1262	0.05557551534
1263	0.05557496042
1264	0.05557460791
1265	0.05557425223
1266	0.05557419061
1267	0.05557379623
1268	0.05557361905
1269	0.05557348761
1270	0.05557305649
1271	0.05557253327
1272	0.05557230425
1273	0.05557168834
1274	0.05557116224
1275	0.05557071324
1276	0.05557029421
1277	0.05557016632
1278	0.05556993986
1279	0.05556985119
1280	0.05556980167
1281	0.05556959663
1282	0.05556846959
1283	0.05556841894
1284	0.05556819723
1285	0.05556818098
1286	0.05556809398
1287	0.05556776897
1288	0.05556732383
1289	0.05556664433
1290	0.05556649079
1291	0.05556584942
1292	0.05556526336
1293	0.05556485314
1294	0.05556420685
1295	0.05556371412
1296	0.05556341041
1297	0.05556288057
1298	0.05556252395
1299	0.05556239267
1300	0.0555620487
1301	0.05556157525
1302	0.0555612804
1303	0.05556117284
1304	0.05556093165
1305	0.05556053284
1306	0.05556041021
1307	0.05555975857
1308	0.05555915491
1309	0.05555910085
1310	0.05555871106
1311	0.0555585188
1312	0.05555811933
1313	0.05555790771
1314	0.05555776465
1315	0.05555710276
1316	0.05555692451
1317	0.05555685878
1318	0.05555667789
1319	0.0555560056
1320	0.055555696
1321	0.05555485979
1322	0.05555473847
1323	0.05555409302
1324	0.05555349233
1325	0.05555329703
1326	0.05555320535
1327	0.05555249526
1328	0.05555212771
1329	0.05555159597
1330	0.05555074648
1331	0.05555057816
1332	0.05555047728
1333	0.05555031481
1334	0.05555001802
1335	0.05554964982
1336	0.05554954215
1337	0.05554917299
1338	0.05554888484
1339	0.05554881433
1340	0.05554850347
1341	0.0555481737
1342	0.05554811486
1343	0.05554800273
1344	0.05554725482
1345	0.05554704034
1346	0.05554625702
1347	0.05554613717
1348	0.05554575246
1349	0.05554558389
1350	0.05554523442
1351	0.05554511771
1352	0.05554509315
1353	0.05554453788
1354	0.05554390851
1355	0.05554379252
1356	0.05554357231
1357	0.05554322615
1358	0.05554307522
1359	0.05554295682
1360	0.05554215172
1361	0.05554200509
1362	0.05554155052
1363	0.0555407946
1364	0.05554052138
1365	0.05554035976
1366	0.05554019357
1367	0.05553984136
1368	0.05553957276
1369	0.05553894565
1370	0.05553821847
1371	0.05553802916
1372	0.0555377861
1373	0.05553678328
1374	0.05553668312
1375	0.05553615804
1376	0.05553540835
1377	0.05553485669
1378	0.05553479164
1379	0.055534578
1380	0.05553418404
1381	0.05553328968
1382	0.05553312204
1383	0.05553306497
1384	0.05553247779
1385	0.05553246413
1386	0.05553197264
1387	0.05553127184
1388	0.05553049468
1389	0.05552985184
1390	0.05552983973
1391	0.05552923136
1392	0.05552867138
1393	0.05552833018
1394	0.05552823307
1395	0.05552754345
1396	0.0555274772
1397	0.05552690093
1398	0.05552650137
1399	0.05552611561
1400	0.05552590189
1401	0.05552513348
1402	0.0555245874
1403	0.05552434948
1404	0.05552371561
1405	0.05552354171
1406	0.05552295598
1407	0.05552276987
1408	0.05552261561
1409	0.05552241532
1410	0.05552213867
1411	0.05552206434
1412	0.05552190264
1413	0.05552138302
1414	0.05552069057
1415	0.05552045218
1416	0.05552015604
1417	0.05551998929
1418	0.05551981988
1419	0.05551962637
1420	0.05551891507
1421	0.05551888946
1422	0.05551882917
1423	0.05551859428
1424	0.05551799493
1425	0.05551785189
1426	0.05551762156
1427	0.0555173262
1428	0.05551638718
1429	0.05551632396
1430	0.05551619647
1431	0.05551586854
1432	0.05551562586
1433	0.05551551022
1434	0.05551489933
1435	0.05551436168
1436	0.05551420504
1437	0.05551354696
1438	0.05551316626
1439	0.05551284795
1440	0.05551216248
1441	0.05551166699
1442	0.05551155958
1443	0.05551130816
1444	0.05551027501
1445	0.05550985901
1446	0.05550939817
1447	0.05550906118
1448	0.05550860306
1449	0.05550800149
1450	0.05550776932
1451	0.05550741069
1452	0.05550708232
1453	0.05550651902
1454	0.05550650556
1455	0.05550646079
1456	0.05550601913
1457	0.05550583664
1458	0.05550557659
1459	0.05550523407
1460	0.05550510621
1461	0.0555050177
1462	0.05550478551
1463	0.05550461802
1464	0.05550425587
1465	0.05550378026
1466	0.05550312121
1467	0.05550296137
1468	0.05550255403
1469	0.0555024384
1470	0.05550217724
1471	0.05550213243
1472	0.0555015264
1473	0.05550101508
1474	0.0555008742
1475	0.05550056748
1476	0.05550047692
1477	0.0555004308
1478	0.05550016385
1479	0.05549995126
1480	0.05549917947
1481	0.05549828879
1482	0.05549756243
1483	0.05549736521
1484	0.05549730472
1485	0.05549691333
1486	0.05549682962
1487	0.05549662174
1488	0.05549611595
1489	0.05549589865
1490	0.05549549005
1491	0.05549511371
1492	0.05549440315
1493	0.05549410023
1494	0.05549353311
1495	0.05549334928
1496	0.05549287785
1497	0.05549246725
1498	0.05549236604
